mifal_input_audit_version,mifal_variable,role,adapter_status,panel_columns_expected,panel_columns_found,panel_units,mifal_units,rows,present_rows,missing_rows,coverage_rate,adapter_note,source_id,split,horizon_months
mifal_input_audit_v0,Tw,minimum_temperature,direct_observable,mean_temperature_C,mean_temperature_C,deg C,deg C,607,290,317,0.47775947281713343,Origin-month water temperature maps directly to MIFAL water temperature.,wqp,train,3
mifal_input_audit_v0,TP,minimum_nutrients,direct_observable,mean_TP_ugL,mean_TP_ugL,ug/L,ug/L,607,193,414,0.31795716639209226,Total phosphorus maps directly to MIFAL TP.,wqp,train,3
mifal_input_audit_v0,TN,optional_nutrients,unit_transform_observable,mean_TN_ugL,mean_TN_ugL,ug/L,mg/L,607,64,543,0.10543657331136738,Adapter must divide by 1000 before passing TN to MIFAL.,wqp,train,3
mifal_input_audit_v0,Secchi,minimum_light,direct_observable,mean_secchi_depth_m,mean_secchi_depth_m,m,m,607,503,104,0.828665568369028,Secchi depth maps directly to transparency/light availability.,wqp,train,3
mifal_input_audit_v0,Turb,light_support,direct_observable,mean_turbidity_NTU,mean_turbidity_NTU,NTU,NTU,607,158,449,0.2602965403624382,Turbidity can support light limitation when Secchi is absent.,wqp,train,3
mifal_input_audit_v0,DOb,optional_internal_loading,qualified_observable,mean_DO_mgL,mean_DO_mgL,mg/L,mg/L,607,260,347,0.42833607907743,Panel DO is not guaranteed to be bottom oxygen; treat as qualified evidence unless depth policy is added.,wqp,train,3
mifal_input_audit_v0,Chl,minimum_biological_observation,direct_observable,mean_chlorophyll_a_ugL,mean_chlorophyll_a_ugL,ug/L,ug/L,607,565,42,0.9308072487644151,Origin-month Chl-a can assimilate the analysis state before forecasting.,wqp,train,3
mifal_input_audit_v0,Chl_prev,minimum_biological_memory,constructible_from_origin,mean_chlorophyll_a_ugL,mean_chlorophyll_a_ugL,ug/L,ug/L,607,565,42,0.9308072487644151,First adapter can seed biological memory from origin-month Chl-a; later versions should audit explicit lags.,wqp,train,3
mifal_input_audit_v0,Wind,minimum_hydrodynamics,unavailable_in_freeze,,,m/s,m/s,607,0,607,0.0,No wind or mixing column is present in the current frozen monthly panel.,wqp,train,3
mifal_input_audit_v0,Residence,optional_hydrodynamics,unavailable_in_freeze,,,days,days,607,0,607,0.0,No lake-specific residence-time column is present in the current frozen monthly panel.,wqp,train,3
mifal_input_audit_v0,Flushing,optional_hydrodynamics,unavailable_in_freeze,,,day^-1,day^-1,607,0,607,0.0,No flushing-rate column is present in the current frozen monthly panel.,wqp,train,3
mifal_input_audit_v0,Strat,optional_hydrodynamics,unavailable_in_freeze,,,"[0,1]","[0,1]",607,0,607,0.0,No stratification index is present in the current frozen monthly panel.,wqp,train,3
mifal_input_audit_v0,Phyco,optional_biological_proxy,unavailable_in_freeze,,,source-specific,normalized_or_configured,607,0,607,0.0,Phyco signals were reserved for future extension and are not in the current canonical panel.,wqp,train,3
mifal_input_audit_v0,Sat,optional_spatial_bloom_proxy,unavailable_in_freeze,,,"[0,1]","[0,1]",607,0,607,0.0,Satellite bloom index is not in the current frozen monthly panel.,wqp,train,3
mifal_input_audit_v0,Visual,optional_qualitative_bloom_proxy,unavailable_in_freeze,,,"[0,1]","[0,1]",607,0,607,0.0,Visual bloom reports are not in the current frozen monthly panel.,wqp,train,3
mifal_input_audit_v0,Rain,optional_runoff,unavailable_in_freeze,,,mm,mm,607,0,607,0.0,Recent precipitation is not in the current frozen monthly panel.,wqp,train,3
mifal_input_audit_v0,LandLoad,optional_runoff,unavailable_in_freeze,,,"[0,1]","[0,1]",607,0,607,0.0,Land-load/runoff pressure is not in the current frozen monthly panel.,wqp,train,3
mifal_input_audit_v0,Tw,minimum_temperature,direct_observable,mean_temperature_C,mean_temperature_C,deg C,deg C,666,416,250,0.6246246246246246,Origin-month water temperature maps directly to MIFAL water temperature.,wqp,validation,1
mifal_input_audit_v0,TP,minimum_nutrients,direct_observable,mean_TP_ugL,mean_TP_ugL,ug/L,ug/L,666,562,104,0.8438438438438438,Total phosphorus maps directly to MIFAL TP.,wqp,validation,1
mifal_input_audit_v0,TN,optional_nutrients,unit_transform_observable,mean_TN_ugL,mean_TN_ugL,ug/L,mg/L,666,299,367,0.44894894894894893,Adapter must divide by 1000 before passing TN to MIFAL.,wqp,validation,1
mifal_input_audit_v0,Secchi,minimum_light,direct_observable,mean_secchi_depth_m,mean_secchi_depth_m,m,m,666,571,95,0.8573573573573574,Secchi depth maps directly to transparency/light availability.,wqp,validation,1
mifal_input_audit_v0,Turb,light_support,direct_observable,mean_turbidity_NTU,mean_turbidity_NTU,NTU,NTU,666,185,481,0.2777777777777778,Turbidity can support light limitation when Secchi is absent.,wqp,validation,1
mifal_input_audit_v0,DOb,optional_internal_loading,qualified_observable,mean_DO_mgL,mean_DO_mgL,mg/L,mg/L,666,317,349,0.47597597597597596,Panel DO is not guaranteed to be bottom oxygen; treat as qualified evidence unless depth policy is added.,wqp,validation,1
mifal_input_audit_v0,Chl,minimum_biological_observation,direct_observable,mean_chlorophyll_a_ugL,mean_chlorophyll_a_ugL,ug/L,ug/L,666,615,51,0.9234234234234234,Origin-month Chl-a can assimilate the analysis state before forecasting.,wqp,validation,1
mifal_input_audit_v0,Chl_prev,minimum_biological_memory,constructible_from_origin,mean_chlorophyll_a_ugL,mean_chlorophyll_a_ugL,ug/L,ug/L,666,615,51,0.9234234234234234,First adapter can seed biological memory from origin-month Chl-a; later versions should audit explicit lags.,wqp,validation,1
mifal_input_audit_v0,Wind,minimum_hydrodynamics,unavailable_in_freeze,,,m/s,m/s,666,0,666,0.0,No wind or mixing column is present in the current frozen monthly panel.,wqp,validation,1
mifal_input_audit_v0,Residence,optional_hydrodynamics,unavailable_in_freeze,,,days,days,666,0,666,0.0,No lake-specific residence-time column is present in the current frozen monthly panel.,wqp,validation,1
mifal_input_audit_v0,Flushing,optional_hydrodynamics,unavailable_in_freeze,,,day^-1,day^-1,666,0,666,0.0,No flushing-rate column is present in the current frozen monthly panel.,wqp,validation,1
mifal_input_audit_v0,Strat,optional_hydrodynamics,unavailable_in_freeze,,,"[0,1]","[0,1]",666,0,666,0.0,No stratification index is present in the current frozen monthly panel.,wqp,validation,1
mifal_input_audit_v0,Phyco,optional_biological_proxy,unavailable_in_freeze,,,source-specific,normalized_or_configured,666,0,666,0.0,Phyco signals were reserved for future extension and are not in the current canonical panel.,wqp,validation,1
mifal_input_audit_v0,Sat,optional_spatial_bloom_proxy,unavailable_in_freeze,,,"[0,1]","[0,1]",666,0,666,0.0,Satellite bloom index is not in the current frozen monthly panel.,wqp,validation,1
mifal_input_audit_v0,Visual,optional_qualitative_bloom_proxy,unavailable_in_freeze,,,"[0,1]","[0,1]",666,0,666,0.0,Visual bloom reports are not in the current frozen monthly panel.,wqp,validation,1
mifal_input_audit_v0,Rain,optional_runoff,unavailable_in_freeze,,,mm,mm,666,0,666,0.0,Recent precipitation is not in the current frozen monthly panel.,wqp,validation,1
mifal_input_audit_v0,LandLoad,optional_runoff,unavailable_in_freeze,,,"[0,1]","[0,1]",666,0,666,0.0,Land-load/runoff pressure is not in the current frozen monthly panel.,wqp,validation,1
mifal_input_audit_v0,Tw,minimum_temperature,direct_observable,mean_temperature_C,mean_temperature_C,deg C,deg C,605,333,272,0.5504132231404959,Origin-month water temperature maps directly to MIFAL water temperature.,wqp,validation,2
mifal_input_audit_v0,TP,minimum_nutrients,direct_observable,mean_TP_ugL,mean_TP_ugL,ug/L,ug/L,605,516,89,0.8528925619834711,Total phosphorus maps directly to MIFAL TP.,wqp,validation,2
mifal_input_audit_v0,TN,optional_nutrients,unit_transform_observable,mean_TN_ugL,mean_TN_ugL,ug/L,mg/L,605,291,314,0.4809917355371901,Adapter must divide by 1000 before passing TN to MIFAL.,wqp,validation,2
mifal_input_audit_v0,Secchi,minimum_light,direct_observable,mean_secchi_depth_m,mean_secchi_depth_m,m,m,605,506,99,0.8363636363636363,Secchi depth maps directly to transparency/light availability.,wqp,validation,2
mifal_input_audit_v0,Turb,light_support,direct_observable,mean_turbidity_NTU,mean_turbidity_NTU,NTU,NTU,605,183,422,0.30247933884297523,Turbidity can support light limitation when Secchi is absent.,wqp,validation,2
mifal_input_audit_v0,DOb,optional_internal_loading,qualified_observable,mean_DO_mgL,mean_DO_mgL,mg/L,mg/L,605,267,338,0.4413223140495868,Panel DO is not guaranteed to be bottom oxygen; treat as qualified evidence unless depth policy is added.,wqp,validation,2
mifal_input_audit_v0,Chl,minimum_biological_observation,direct_observable,mean_chlorophyll_a_ugL,mean_chlorophyll_a_ugL,ug/L,ug/L,605,532,73,0.8793388429752066,Origin-month Chl-a can assimilate the analysis state before forecasting.,wqp,validation,2
mifal_input_audit_v0,Chl_prev,minimum_biological_memory,constructible_from_origin,mean_chlorophyll_a_ugL,mean_chlorophyll_a_ugL,ug/L,ug/L,605,532,73,0.8793388429752066,First adapter can seed biological memory from origin-month Chl-a; later versions should audit explicit lags.,wqp,validation,2
mifal_input_audit_v0,Wind,minimum_hydrodynamics,unavailable_in_freeze,,,m/s,m/s,605,0,605,0.0,No wind or mixing column is present in the current frozen monthly panel.,wqp,validation,2
mifal_input_audit_v0,Residence,optional_hydrodynamics,unavailable_in_freeze,,,days,days,605,0,605,0.0,No lake-specific residence-time column is present in the current frozen monthly panel.,wqp,validation,2
mifal_input_audit_v0,Flushing,optional_hydrodynamics,unavailable_in_freeze,,,day^-1,day^-1,605,0,605,0.0,No flushing-rate column is present in the current frozen monthly panel.,wqp,validation,2
mifal_input_audit_v0,Strat,optional_hydrodynamics,unavailable_in_freeze,,,"[0,1]","[0,1]",605,0,605,0.0,No stratification index is present in the current frozen monthly panel.,wqp,validation,2
mifal_input_audit_v0,Phyco,optional_biological_proxy,unavailable_in_freeze,,,source-specific,normalized_or_configured,605,0,605,0.0,Phyco signals were reserved for future extension and are not in the current canonical panel.,wqp,validation,2
mifal_input_audit_v0,Sat,optional_spatial_bloom_proxy,unavailable_in_freeze,,,"[0,1]","[0,1]",605,0,605,0.0,Satellite bloom index is not in the current frozen monthly panel.,wqp,validation,2
mifal_input_audit_v0,Visual,optional_qualitative_bloom_proxy,unavailable_in_freeze,,,"[0,1]","[0,1]",605,0,605,0.0,Visual bloom reports are not in the current frozen monthly panel.,wqp,validation,2
mifal_input_audit_v0,Rain,optional_runoff,unavailable_in_freeze,,,mm,mm,605,0,605,0.0,Recent precipitation is not in the current frozen monthly panel.,wqp,validation,2
mifal_input_audit_v0,LandLoad,optional_runoff,unavailable_in_freeze,,,"[0,1]","[0,1]",605,0,605,0.0,Land-load/runoff pressure is not in the current frozen monthly panel.,wqp,validation,2
mifal_input_audit_v0,Tw,minimum_temperature,direct_observable,mean_temperature_C,mean_temperature_C,deg C,deg C,597,342,255,0.5728643216080402,Origin-month water temperature maps directly to MIFAL water temperature.,wqp,validation,3
mifal_input_audit_v0,TP,minimum_nutrients,direct_observable,mean_TP_ugL,mean_TP_ugL,ug/L,ug/L,597,516,81,0.864321608040201,Total phosphorus maps directly to MIFAL TP.,wqp,validation,3
mifal_input_audit_v0,TN,optional_nutrients,unit_transform_observable,mean_TN_ugL,mean_TN_ugL,ug/L,mg/L,597,299,298,0.5008375209380235,Adapter must divide by 1000 before passing TN to MIFAL.,wqp,validation,3
mifal_input_audit_v0,Secchi,minimum_light,direct_observable,mean_secchi_depth_m,mean_secchi_depth_m,m,m,597,493,104,0.8257956448911222,Secchi depth maps directly to transparency/light availability.,wqp,validation,3
mifal_input_audit_v0,Turb,light_support,direct_observable,mean_turbidity_NTU,mean_turbidity_NTU,NTU,NTU,597,206,391,0.34505862646566166,Turbidity can support light limitation when Secchi is absent.,wqp,validation,3
mifal_input_audit_v0,DOb,optional_internal_loading,qualified_observable,mean_DO_mgL,mean_DO_mgL,mg/L,mg/L,597,289,308,0.48408710217755446,Panel DO is not guaranteed to be bottom oxygen; treat as qualified evidence unless depth policy is added.,wqp,validation,3
mifal_input_audit_v0,Chl,minimum_biological_observation,direct_observable,mean_chlorophyll_a_ugL,mean_chlorophyll_a_ugL,ug/L,ug/L,597,517,80,0.8659966499162479,Origin-month Chl-a can assimilate the analysis state before forecasting.,wqp,validation,3
mifal_input_audit_v0,Chl_prev,minimum_biological_memory,constructible_from_origin,mean_chlorophyll_a_ugL,mean_chlorophyll_a_ugL,ug/L,ug/L,597,517,80,0.8659966499162479,First adapter can seed biological memory from origin-month Chl-a; later versions should audit explicit lags.,wqp,validation,3
mifal_input_audit_v0,Wind,minimum_hydrodynamics,unavailable_in_freeze,,,m/s,m/s,597,0,597,0.0,No wind or mixing column is present in the current frozen monthly panel.,wqp,validation,3
mifal_input_audit_v0,Residence,optional_hydrodynamics,unavailable_in_freeze,,,days,days,597,0,597,0.0,No lake-specific residence-time column is present in the current frozen monthly panel.,wqp,validation,3
mifal_input_audit_v0,Flushing,optional_hydrodynamics,unavailable_in_freeze,,,day^-1,day^-1,597,0,597,0.0,No flushing-rate column is present in the current frozen monthly panel.,wqp,validation,3
mifal_input_audit_v0,Strat,optional_hydrodynamics,unavailable_in_freeze,,,"[0,1]","[0,1]",597,0,597,0.0,No stratification index is present in the current frozen monthly panel.,wqp,validation,3
mifal_input_audit_v0,Phyco,optional_biological_proxy,unavailable_in_freeze,,,source-specific,normalized_or_configured,597,0,597,0.0,Phyco signals were reserved for future extension and are not in the current canonical panel.,wqp,validation,3
mifal_input_audit_v0,Sat,optional_spatial_bloom_proxy,unavailable_in_freeze,,,"[0,1]","[0,1]",597,0,597,0.0,Satellite bloom index is not in the current frozen monthly panel.,wqp,validation,3
mifal_input_audit_v0,Visual,optional_qualitative_bloom_proxy,unavailable_in_freeze,,,"[0,1]","[0,1]",597,0,597,0.0,Visual bloom reports are not in the current frozen monthly panel.,wqp,validation,3
mifal_input_audit_v0,Rain,optional_runoff,unavailable_in_freeze,,,mm,mm,597,0,597,0.0,Recent precipitation is not in the current frozen monthly panel.,wqp,validation,3
mifal_input_audit_v0,LandLoad,optional_runoff,unavailable_in_freeze,,,"[0,1]","[0,1]",597,0,597,0.0,Land-load/runoff pressure is not in the current frozen monthly panel.,wqp,validation,3
